child_id,chsex,chethnic,chlang,chldrel,preprim,agegr1,lang_math_test,verbal_score,math_score,lang_instr,raw_lang,perco_lang,raw_maths,perco_maths,lang_primary,typesite_r1,zwfa,zhfa,zbfa,underweight,stunting,thinness,caredu_r1,careage_r1,caresex_r1,carerel_r1,carecantread_r1,ownlandhse_r1,typesite_r3,hhsize,wi_new,hq_new,sv_new,cd_new,drwaterq_new,toiletq_new,elecq_new,cookingq_new,aniany,ownhouse,hwork_r5,no_activ,type_activ,region,hghgrade_4,hghgrade_final,hghgrade_4_num,hghgrade_final_num,care_educ_num,active,wage_employ,self_employ,wage_employII,self_employII,IMTI,E_is
91025,Male,Oromo,Afaan Oromo,6,0,7,Afaan Oromo,181,5,Afaan Oromo,19,79.16666412353516,14,50,Afaan Oromo,2,-1.42,-1.31,-0.84,0,0,0,0,23,2,1,1,1,2,7,0.3658730089664459,0.2976190447807312,0.5,0.30000001192092896,1,1,0,0,1,0,0,1,1,Oromia,9,10,9,10,0,0,NA,1,0,0,8,1
91026,Male,Oromo,Afaan Oromo,2,0,4,Afaan Oromo,180,12,Afaan Oromo,17,70.83333587646484,21,75,Afaan Oromo,2,-1.53,-1.3,-1.02,0,0,0,11,25,2,1,0,1,2,7,0.39920634031295776,0.2976190447807312,0.5,0.4000000059604645,1,1,0,0,1,1,0,1,1,Oromia,10,13,10,13,11,0,NA,1,0,0,8,1
91027,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,155,6,Afaan Oromo,11,45.83333206176758,9,32.14285659790039,Afaan Oromo,2,-0.17,0.09,-0.38,0,0,0,3,26,2,1,0,1,2,7,0.1746031790971756,0.02380952425301075,0.5,0,1,1,0,0,1,1,0,1,1,Oromia,5,7,5,7,3,0,NA,1,0,0,7,1
91028,Female,Oromo,Afaan Oromo,6,0,13,Afaan Oromo,85,1,Afaan Oromo,0,0,NA,NA,Afaan Oromo,2,-0.8,0.6,-1.84,0,0,0,0,33,2,1,1,1,2,5,0.21111111342906952,0.03333333507180214,0.5,0.10000000149011612,1,1,0,0,1,1,4,1,1,Oromia,1,1,1,1,0,1,NA,1,0,0,1,1
91029,Female,Amhara,Amharic,7,0,8,Amharic,124,6,Amharic,0,0,NA,NA,Amharic,2,-1.28,-1.44,-0.58,0,0,0,2,31,2,1,0,1,2,7,0.2825396955013275,0.2976190447807312,0.25,0.30000001192092896,0,1,0,0,1,1,0,1,1,Oromia,4,4,4,4,2,0,NA,1,0,0,0,1
91030,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,139,8,Afaan Oromo,18,75,16,57.14285659790039,Afaan Oromo,2,-1.18,-1.42,-0.46,0,0,0,0,28,2,1,1,1,2,3,0.335185170173645,0.3055555522441864,0.5,0.20000000298023224,1,1,0,0,0,1,8,1,2,Oromia,12,12,12,12,0,1,NA,1,0,0,8,1
91031,Male,Oromo,Afaan Oromo,7,0,6,Afaan Oromo,169,10,Afaan Oromo,18,75,21,75,Afaan Oromo,2,-1.94,-0.62,-2.5100000000000002,0,0,1,0,44,2,1,1,1,2,4,0.41111111640930176,0.3333333432674408,0.5,0.4000000059604645,1,1,0,0,1,1,0,NA,NA,Oromia,11,14,11,14,0,0,0,0,0,0,8,1
91032,Male,Oromo,Afaan Oromo,6,0,6,Afaan Oromo,151,3,Afaan Oromo,16,66.66666412353516,4,14.285714149475098,Afaan Oromo,2,-0.97,-1.07,-0.42,0,0,0,5,28,2,1,0,1,1,6,0.45185184478759766,0.3055555522441864,0.75,0.30000001192092896,1,1,1,0,1,1,10,1,13,Oromia,14,14,14,14,5,1,1,NA,1,NA,8,1
91033,Male,Amhara,Afaan Oromo,7,0,9,Afaan Oromo,154,3,Afaan Oromo,0,0,NA,NA,Afaan Oromo,2,-0.62,0.97,-2.08,0,0,1,0,46,2,1,1,1,2,3,0.21851852536201477,0.0555555559694767,0.5,0.10000000149011612,1,1,0,0,1,1,0,1,1,Oromia,3,3,3,3,0,0,NA,1,0,0,3,0
91034,Female,Oromo,Amharic,7,0,7,Afaan Oromo,94,4,Afaan Oromo,6,25,12,42.85714340209961,Afaan Oromo,2,-0.51,1.06,-1.81,0,0,0,0,48,2,1,1,1,2,9,0.20617283880710602,0.018518518656492233,0.5,0.10000000149011612,1,1,0,0,1,1,0,1,13,Oromia,10,10,10,10,0,0,1,NA,1,NA,0,1
91035,Male,Oromo,Amharic,7,0,10,Afaan Oromo,158,10,Afaan Oromo,14,58.33333206176758,13,46.42856979370117,Afaan Oromo,2,-2.06,-4.18,1.27,1,2,0,0,29,2,1,0,0,2,4,0.31111112236976624,0.3333333432674408,0.5,0.10000000149011612,1,1,0,0,1,1,0,1,1,Oromia,7,9,7,9,0,0,NA,1,0,0,0,1
91036,Male,Oromo,Afaan Oromo,2,0,6,Afaan Oromo,101,NA,Afaan Oromo,10,41.66666793823242,2,7.142857074737549,Afaan Oromo,2,-0.19,0.97,-1.3,0,0,0,0,36,2,1,1,1,2,4,0.3777777850627899,0.3333333432674408,0.5,0.30000001192092896,1,1,0,0,1,1,8,1,1,Oromia,7,7,7,7,0,1,NA,1,0,0,7,1
91037,Male,Oromo,Afaan Oromo,2,0,10,Afaan Oromo,118,0,Afaan Oromo,10,41.66666793823242,7,25,Afaan Oromo,2,-2.36,-1.08,-2.64,1,0,1,0,27,2,1,1,0,2,9,0.32901233434677124,0.28703704476356506,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,1,Oromia,5,7,5,7,0,0,NA,1,0,0,7,1
91038,Male,Oromo,Amharic,7,0,8,Afaan Oromo,155,5,Afaan Oromo,21,87.5,15,53.57143020629883,Afaan Oromo,2,-0.79,-1.43,0.21,0,0,0,0,46,2,1,1,1,2,7,0.30793651938438416,0.02380952425301075,0.5,0.4000000059604645,1,1,0,0,1,1,6,1,9,Oromia,6,9,6,9,0,1,NA,1,NA,1,0,1
91039,Male,Amhara,Amharic,6,0,7,Afaan Oromo,151,3,Afaan Oromo,9,37.5,9,32.14285659790039,Afaan Oromo,2,-0.91,-0.49,-0.9500000000000001,0,0,0,5,31,2,1,0,1,2,7,0.39920634031295776,0.2976190447807312,0.5,0.4000000059604645,1,1,0,0,1,1,10,1,13,Oromia,9,9,9,9,5,1,1,NA,1,NA,0,0
91040,Male,Amhara,Amharic,6,0,9,Afaan Oromo,168,7,Afaan Oromo,20,83.33333587646484,18,64.28571319580078,Afaan Oromo,2,-2.65,-2.23,-1.62,1,1,0,7,36,2,1,0,1,2,6,0.4018518626689911,0.3055555522441864,0.5,0.4000000059604645,1,1,0,0,1,1,0,NA,NA,Oromia,9,12,9,12,7,0,0,0,0,0,0,0
91041,Female,Oromo,Afaan Oromo,6,0,9,Afaan Oromo,81,2,Afaan Oromo,8,33.33333206176758,8,28.571428298950195,Afaan Oromo,2,-1.74,-0.54,-2.21,0,0,1,0,40,2,1,1,1,2,8,0.24027778208255768,0.02083333395421505,0.5,0.20000000298023224,1,1,0,0,1,1,0,NA,NA,Oromia,7,8,7,8,0,0,0,0,0,0,8,1
91042,Female,Oromo,Afaan Oromo,6,0,5,Afaan Oromo,87,2,Afaan Oromo,7,29.16666603088379,9,32.14285659790039,Afaan Oromo,2,-0.31,-2.06,1.17,0,1,0,4,28,2,1,0,1,2,7,0.3404761850833893,0.3214285671710968,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,1,Oromia,7,7,7,7,4,0,NA,1,0,0,7,1
91043,Male,Amhara,Amharic,5,0,8,Afaan Oromo,163,3,Afaan Oromo,4,16.66666603088379,4,14.285714149475098,Afaan Oromo,2,-1.18,-1.41,-0.38,0,0,0,0,40,1,1,0,1,2,9,0.36851853132247925,0.3055555522441864,0.5,0.30000001192092896,1,1,0,0,1,1,6,1,1,Oromia,4,4,4,4,0,1,NA,1,0,0,0,0
91044,Male,Oromo,Afaan Oromo,5,0,7,Afaan Oromo,134,3,Afaan Oromo,10,41.66666793823242,9,32.14285659790039,Afaan Oromo,2,-0.26,-0.49,0.05,0,0,0,0,28,2,1,0,1,2,8,0.3305555582046509,0.2916666567325592,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,1,Oromia,9,10,9,10,0,0,NA,1,0,0,8,1
91045,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,166,1,Afaan Oromo,10,41.66666793823242,10,35.71428680419922,Afaan Oromo,2,-1.98,-2.3000000000000003,-0.6900000000000001,0,1,0,0,21,2,2,0,1,2,7,0.24920634925365448,0.2976190447807312,0.25,0.20000000298023224,1,0,0,0,1,1,0,1,13,Oromia,9,10,9,10,0,0,1,NA,1,NA,8,1
91046,Male,Amhara,Amharic,7,0,10,Afaan Oromo,132,1,Afaan Oromo,7,29.16666603088379,7,25,Afaan Oromo,2,-2.88,-2.23,-1.97,1,1,0,0,40,2,1,1,1,2,6,0.2611111104488373,0.0833333358168602,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,1,Oromia,3,3,3,3,0,0,NA,1,0,0,0,0
91047,Male,Oromo,Afaan Oromo,7,0,9,Afaan Oromo,77,2,Afaan Oromo,10,41.66666793823242,12,42.85714340209961,Afaan Oromo,2,-2.5300000000000002,-2.7,-0.87,1,1,0,4,55,1,1,0,1,2,4,0.2944444417953491,0.3333333432674408,0.25,0.30000001192092896,1,0,0,0,1,1,0,1,1,Oromia,8,10,8,10,4,0,NA,1,0,0,8,1
91048,Male,Oromo,Afaan Oromo,7,0,9,Afaan Oromo,58,3,Afaan Oromo,14,58.33333206176758,11,39.28571319580078,Afaan Oromo,2,-1.6,-0.34,-2.2600000000000002,0,0,1,0,23,2,1,1,1,2,9,0.17283950746059418,0.018518518656492233,0.5,0,1,1,0,0,1,1,4,1,1,Oromia,4,4,4,4,0,1,NA,1,0,0,4,1
91049,Female,Oromo,Afaan Oromo,7,0,10,Afaan Oromo,65,6,Afaan Oromo,16,66.66666412353516,13,46.42856979370117,Afaan Oromo,2,-2.23,-2.83,-0.49,1,1,0,0,45,2,1,1,1,2,7,0.24126984179019928,0.02380952425301075,0.5,0.20000000298023224,1,1,0,0,1,1,0,NA,NA,Oromia,8,9,8,9,0,0,0,0,0,0,8,1
91050,Female,Oromo,Afaan Oromo,2,0,10,Afaan Oromo,172,3,Afaan Oromo,10,41.66666793823242,12,42.85714340209961,Afaan Oromo,2,-1.43,-1.24,-0.99,0,0,0,0,30,2,1,0,1,2,7,0.3658730089664459,0.2976190447807312,0.5,0.30000001192092896,1,1,0,0,1,1,0,1,1,Oromia,6,6,6,6,0,0,NA,1,0,0,6,1
101001,Female,Oromo,Amharic,7,0,7,Amharic,173,5,English,10,41.66666793823242,11,39.28571319580078,Amharic,1,-0.66,-0.09,-0.9400000000000001,0,0,0,0,43,2,1,1,1,1,6,0.41111111640930176,0.3333333432674408,0.5,0.4000000059604645,1,0,1,0,1,1,0,1,10,Oromia,10,10,10,10,0,0,NA,1,NA,1,0,1
101002,Female,Oromo,Amharic,7,1,7,Amharic,183,11,English,15,62.5,18,64.28571319580078,Amharic,1,-2.37,-0.97,-2.7800000000000002,1,0,1,8,28,2,1,0,1,1,11,0.7035353779792786,0.560606062412262,0.75,0.800000011920929,1,1,1,0,1,1,NA,NA,NA,Oromia,11,11,11,11,8,NA,NA,NA,NA,NA,0,1
101003,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,184,4,English,16,66.66666412353516,14,50,Afaan Oromo,1,-3.15,-2.99,-1.43,2,1,0,10,27,2,1,0,1,1,7,0.7396825551986694,0.8690476417541504,0.75,0.6000000238418579,1,1,1,0,1,1,12,1,13,Oromia,13,13,13,13,10,1,1,NA,1,NA,8,1
101004,Female,Oromo,Afaan Oromo,2,0,9,Afaan Oromo,185,6,English,15,62.5,11,39.28571319580078,Afaan Oromo,1,-1.94,-1.8,-1.16,0,0,0,0,40,2,1,1,1,1,4,0.5361111164093018,0.4583333134651184,0.75,0.4000000059604645,1,1,1,0,1,1,0,NA,NA,Oromia,8,13,8,13,0,0,0,0,0,0,8,1
101005,Female,Amhara,Amharic,7,0,7,Amharic,163,3,Amharic,13,54.16666793823242,5,17.85714340209961,Amharic,1,0.09,0.31,-0.13,0,0,0,9,33,2,3,0,1,1,7,0.579365074634552,0.488095223903656,0.75,0.5,1,1,1,0,1,1,NA,NA,NA,Oromia,13,13,13,13,9,NA,NA,NA,NA,NA,0,1
101006,Female,Oromo,Afaan Oromo,7,0,6,Afaan Oromo,170,3,Afaan Oromo,0,0,NA,NA,Afaan Oromo,1,-0.55,-0.9500000000000001,-0.01,0,0,0,7,28,2,1,0,1,1,8,0.48750001192092896,0.3125,0.75,0.4000000059604645,1,1,1,0,1,1,0,1,1,Oromia,5,5,5,5,7,0,NA,1,0,0,5,1
101007,Male,Oromo,Amharic,7,0,6,Afaan Oromo,199,18,Afaan Oromo,17,70.83333587646484,27,96.42857360839844,Afaan Oromo,1,-2.36,-1.78,-1.73,1,0,0,0,27,2,1,1,1,1,9,0.585185170173645,0.3055555522441864,0.75,0.699999988079071,1,1,1,0,1,1,NA,NA,NA,Oromia,10,10,10,10,0,NA,NA,NA,NA,NA,0,1
101008,Female,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,180,2,NA,NA,NA,NA,NA,Afaan Oromo,1,0,0.68,-0.62,0,0,0,0,39,2,1,1,0,1,5,0.3222222328186035,0.3166666626930237,0.25,0.4000000059604645,1,0,0,0,1,1,NA,NA,NA,Oromia,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1
101009,Female,Oromo,Afaan Oromo,7,0,6,Afaan Oromo,195,9,English,14,58.33333206176758,17,60.71428680419922,Afaan Oromo,1,-0.99,0.01,-1.58,0,0,0,6,26,2,1,0,1,1,7,0.6484127044677734,0.5952380895614624,0.75,0.6000000238418579,1,1,1,0,0,1,NA,NA,NA,Oromia,11,11,11,11,6,NA,NA,NA,NA,NA,8,1
101010,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,169,11,English,14,58.33333206176758,20,71.42857360839844,Afaan Oromo,1,-0.06,-0.22,0.09,0,0,0,2,33,2,1,0,1,1,4,0.5416666865348816,0.375,0.75,0.5,1,1,1,0,1,1,NA,NA,NA,Oromia,8,8,8,8,2,NA,NA,NA,NA,NA,8,1
101011,Female,Amhara,Amharic,7,0,6,Amharic,185,18,English,21,87.5,23,82.14286041259766,Amharic,1,-1.2,-0.96,-0.93,0,0,0,12,40,2,1,0,1,1,5,0.5277777910232544,0.38333332538604736,0.5,0.699999988079071,1,0,1,0,1,1,NA,NA,NA,Oromia,12,12,12,12,12,NA,NA,NA,NA,NA,0,1
101012,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,104,5,English,16,66.66666412353516,14,50,Afaan Oromo,1,-2.45,-2.14,-1.44,1,1,0,1,26,2,1,1,1,1,8,0.48750001192092896,0.3125,0.75,0.4000000059604645,1,1,1,0,1,1,0,1,10,Oromia,8,8,8,8,1,0,NA,1,NA,1,8,1
101013,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,186,14,English,13,54.16666793823242,16,57.14285659790039,Afaan Oromo,1,-1.3800000000000001,-1.97,-0.23,0,0,0,NA,24,2,1,0,1,1,3,0.5185185074806213,0.3055555522441864,0.75,0.5,1,1,1,0,0,1,0,1,11,Oromia,11,12,11,12,NA,0,NA,1,NA,1,8,1
101014,Male,Oromo,Afaan Oromo,7,1,7,Amharic,152,4,English,8,33.33333206176758,13,46.42856979370117,Amharic,1,-3.5300000000000002,-3.83,-0.99,2,2,0,7,28,2,6,0,1,1,4,0.7250000238418579,0.625,0.75,0.800000011920929,1,1,1,0,1,1,0,1,10,Oromia,10,10,10,10,7,0,NA,1,NA,1,0,1
101015,Female,Oromo,Afaan Oromo,7,1,6,Afaan Oromo,182,2,English,10,41.66666793823242,9,32.14285659790039,Afaan Oromo,1,-2.06,-2.14,-0.97,1,1,0,0,46,2,1,1,1,1,10,0.5166666507720947,0.30000001192092896,0.75,0.5,1,1,1,0,1,1,NA,NA,NA,Oromia,9,9,9,9,0,NA,NA,NA,NA,NA,8,1
101016,Female,Oromo,Afaan Oromo,7,0,4,Afaan Oromo,182,21,English,19,79.16666412353516,26,92.85713958740234,Afaan Oromo,1,0.33,1.1400000000000001,-0.48,0,0,0,8,28,2,1,0,1,1,9,0.7975308895111084,0.8425925970077515,0.75,0.800000011920929,1,1,1,0,0,1,0,NA,NA,Oromia,14,14,14,14,8,0,0,0,0,0,8,1
101017,Male,Oromo,Afaan Oromo,7,0,6,Afaan Oromo,163,12,English,20,83.33333587646484,23,82.14286041259766,Afaan Oromo,1,0.45,-0.07,0.6900000000000001,0,0,0,6,31,2,1,0,1,1,7,0.4571428596973419,0.3214285671710968,0.75,0.30000001192092896,1,1,1,0,0,1,0,NA,NA,Oromia,11,14,11,14,6,0,0,0,0,0,8,1
101018,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,87,6,Afaan Oromo,10,41.66666793823242,10,35.71428680419922,Afaan Oromo,1,-0.05,0.31,-0.4,0,0,0,0,45,2,1,0,1,1,7,0.5904761552810669,0.3214285671710968,0.75,0.699999988079071,1,1,1,0,1,1,10,1,12,Oromia,9,9,9,9,0,1,1,NA,0,0,8,1
101019,Female,Oromo,Amharic,7,0,6,Amharic,178,8,English,17,70.83333587646484,14,50,Amharic,1,-0.84,-0.88,-0.49,0,0,0,6,30,2,1,0,0,1,8,0.6708333492279053,0.5625,0.75,0.699999988079071,1,1,1,0,1,1,14,1,9,Oromia,10,13,10,13,6,1,NA,1,NA,1,0,1
101020,Male,Oromo,Afaan Oromo,7,0,5,Amharic,187,14,English,19,79.16666412353516,23,82.14286041259766,Amharic,1,-2.47,-0.8300000000000001,-3.17,1,0,2,2,24,2,1,0,0,1,5,0.39444443583488464,0.38333332538604736,0.5,0.30000001192092896,1,0,1,0,1,1,12,1,12,Oromia,12,12,12,12,2,1,1,NA,0,0,0,1
101021,Male,Oromo,Afaan Oromo,7,1,7,Afaan Oromo,150,16,English,20,83.33333587646484,22,78.57142639160156,Afaan Oromo,1,-1.84,-1.18,-1.67,0,0,0,2,32,2,1,0,1,1,5,0.5333333015441895,0.3499999940395355,0.75,0.5,1,1,1,0,1,1,0,1,4,Oromia,12,14,12,14,2,0,NA,1,0,0,8,1
101022,Female,Oromo,Afaan Oromo,7,0,NA,Afaan Oromo,140,0,English,11,45.83333206176758,5,17.85714340209961,Afaan Oromo,1,-4.47,-4.07,-2.71,2,2,1,9,24,2,1,0,1,1,8,0.5208333134651184,0.3125,0.75,0.5,1,1,1,0,1,1,0,1,9,Oromia,7,10,7,10,9,0,NA,1,NA,1,8,1
101023,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,179,0,English,18,75,11,39.28571319580078,Afaan Oromo,1,-0.29,0.2,-0.62,0,0,0,12,30,2,1,0,1,1,4,0.644444465637207,0.5833333134651184,0.75,0.6000000238418579,1,1,1,0,0,1,NA,NA,NA,Oromia,10,10,10,10,12,NA,NA,NA,NA,NA,8,1
101024,Female,Oromo,Afaan Oromo,7,0,9,Afaan Oromo,160,6,Afaan Oromo,16,66.66666412353516,19,67.85713958740234,Afaan Oromo,1,-1.94,-2.35,-0.62,0,1,0,5,35,2,1,1,1,1,8,0.48750001192092896,0.3125,0.75,0.4000000059604645,1,1,1,0,1,1,0,NA,NA,Oromia,7,10,7,10,5,0,0,0,0,0,8,1
101025,Female,Oromo,Amharic,7,0,7,Amharic,192,16,Amharic,15,62.5,25,89.28571319580078,Amharic,1,-1.53,-2.16,-0.23,0,1,0,12,27,2,1,0,0,1,4,0.6222222447395325,0.4166666865348816,0.75,0.699999988079071,1,1,1,0,1,1,0,NA,NA,Oromia,11,14,11,14,12,0,0,0,0,0,0,1
101026,Female,Oromo,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.7,-2.24,-0.4,0,1,0,0,25,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oromia,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1
101027,Female,Amhara,Amharic,7,0,6,Afaan Oromo,175,10,English,14,58.33333206176758,19,67.85713958740234,Afaan Oromo,1,-0.2,-0.41000000000000003,0.02,0,0,0,0,43,2,1,1,1,1,5,0.5,0.3499999940395355,0.75,0.4000000059604645,1,1,1,0,1,1,0,1,10,Oromia,13,13,13,13,0,0,NA,1,NA,1,0,0
101028,Female,Oromo,Amharic,7,0,5,Amharic,171,6,English,9,37.5,17,60.71428680419922,Amharic,1,-0.17,1.17,-1.34,0,0,0,0,49,2,1,1,1,1,8,0.6708333492279053,0.5625,0.75,0.699999988079071,1,1,1,0,1,1,0,1,NA,Oromia,9,9,9,9,0,0,0,0,0,0,0,1
101029,Male,Oromo,Amharic,7,0,10,Afaan Oromo,81,0,Afaan Oromo,10,41.66666793823242,7,25,Afaan Oromo,1,-0.85,-0.54,-0.81,0,0,0,5,28,2,1,0,1,1,8,0.4472222328186035,0.2916666567325592,0.75,0.30000001192092896,1,1,1,0,1,1,0,1,11,Oromia,3,3,3,3,5,0,NA,1,NA,1,0,1
101030,Male,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,180,1,Afaan Oromo,15,62.5,6,21.428571701049805,Afaan Oromo,1,-1.52,-0.85,-1.54,0,0,0,0,28,2,1,1,1,1,6,0.45185184478759766,0.3055555522441864,0.75,0.30000001192092896,1,1,1,0,1,1,9,1,13,Oromia,10,13,10,13,0,1,1,NA,1,NA,8,1
101031,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,179,2,English,11,45.83333206176758,17,60.71428680419922,Afaan Oromo,1,-2.1,-1.04,-2.24,1,0,1,4,25,2,1,0,1,1,4,0.5083333253860474,0.375,0.75,0.4000000059604645,1,1,1,0,1,1,0,1,11,Oromia,8,13,8,13,4,0,NA,1,NA,1,8,1
101032,Male,Oromo,Amharic,7,0,8,Amharic,180,8,Amharic,12,50,21,75,Amharic,1,-0.7000000000000001,-0.54,-0.56,0,0,0,3,37,2,1,0,1,1,4,0.41111111640930176,0.3333333432674408,0.5,0.4000000059604645,1,0,1,0,0,1,8,1,11,Oromia,6,6,6,6,3,1,NA,1,NA,1,0,1
101033,Male,Oromo,Amharic,7,0,6,Amharic,198,24,English,17,70.83333587646484,23,82.14286041259766,Amharic,1,-0.72,-1.95,0.8,0,0,0,5,30,2,1,0,0,1,8,0.6319444179534912,0.6458333134651184,0.75,0.5,1,1,1,0,0,1,NA,NA,NA,Oromia,11,11,11,11,5,NA,NA,NA,NA,NA,0,1
101034,Female,Oromo,Afaan Oromo,7,0,8,Afaan Oromo,165,4,English,9,37.5,12,42.85714340209961,Afaan Oromo,1,-0.59,0.15,-1.05,0,0,0,8,28,2,1,0,0,1,2,0.5833333134651184,0.75,0.5,0.5,1,0,1,0,1,1,0,NA,NA,Oromia,10,13,10,13,8,0,0,0,0,0,8,1
101035,Male,Amhara,Amharic,7,1,6,Amharic,155,7,Afaan Oromo,11,45.83333206176758,16,57.14285659790039,Amharic,1,-1.99,-1.42,-1.6,0,0,0,7,40,2,1,0,1,1,8,0.5944444537162781,0.3333333432674408,0.75,0.699999988079071,1,1,1,0,1,1,0,1,10,Oromia,10,10,10,10,7,0,NA,1,NA,1,0,1
101036,Female,Amhara,Amharic,7,0,5,Amharic,180,9,English,12,50,22,78.57142639160156,Amharic,1,-1.16,-1.27,-0.5700000000000001,0,0,0,8,30,2,1,0,0,1,5,0.6500000357627869,0.6000000238418579,0.75,0.6000000238418579,1,1,1,0,1,1,8,1,13,Oromia,NA,14,NA,14,8,1,1,NA,1,NA,0,1
101037,Male,Oromo,Afaan Oromo,7,0,15,NA,80,NA,Afaan Oromo,7,29.16666603088379,10,35.71428680419922,Afaan Oromo,1,-1.72,-1.84,-0.7000000000000001,0,0,0,0,35,2,1,1,0,1,11,0.7252525091171265,0.8257575631141663,0.75,0.6000000238418579,1,1,1,0,1,1,0,1,4,Oromia,4,6,4,6,0,0,NA,1,0,0,6,1
101038,Female,Oromo,Amharic,7,0,6,Amharic,165,3,Amharic,15,62.5,18,64.28571319580078,Amharic,1,-0.75,-0.6900000000000001,-0.53,0,0,0,12,32,2,1,0,1,1,5,0.36666667461395264,0.10000000149011612,0.5,0.5,1,0,1,0,1,0,NA,NA,NA,Oromia,13,13,13,13,12,NA,NA,NA,NA,NA,0,1
101039,Male,Oromo,Afaan Oromo,7,0,6,Afaan Oromo,190,2,NA,NA,NA,NA,NA,Afaan Oromo,1,-2.34,-1.12,-2.58,1,0,1,3,32,2,1,1,1,1,6,0.5462962985038757,0.3888888955116272,0.75,0.5,1,1,1,0,1,1,NA,NA,NA,Oromia,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1
101040,Female,Oromo,Amharic,7,0,7,Amharic,183,7,Amharic,13,54.16666793823242,15,53.57143020629883,Amharic,1,-1.42,-1.18,-1.03,0,0,0,0,48,2,3,0,0,1,3,0.5703703761100769,0.3611111044883728,0.75,0.6000000238418579,1,1,1,0,1,0,9,1,13,Oromia,7,7,7,7,0,1,1,NA,1,NA,0,1
101041,Male,Amhara,Amharic,7,0,6,Afaan Oromo,156,2,Afaan Oromo,18,75,19,67.85713958740234,Afaan Oromo,1,-2.73,-2.3000000000000003,-1.69,1,1,0,5,38,2,1,0,1,1,6,0.5518518686294556,0.3055555522441864,0.75,0.6000000238418579,1,1,1,0,1,1,0,1,9,Oromia,12,12,12,12,5,0,NA,1,NA,1,0,0
101042,Female,Oromo,Amharic,7,0,7,Amharic,173,12,English,14,58.33333206176758,22,78.57142639160156,Amharic,1,-2.81,-1.19,-3.22,1,0,2,11,34,2,1,0,1,1,5,0.5777778029441833,0.38333332538604736,0.75,0.6000000238418579,1,1,1,0,0,1,0,NA,NA,Oromia,11,14,11,14,11,0,0,0,0,0,0,1
101043,Male,Oromo,Amharic,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.92,-2.21,-0.58,0,1,0,2,25,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oromia,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1
101044,Female,Oromo,Afaan Oromo,6,0,5,Afaan Oromo,187,8,English,12,50,19,67.85713958740234,Afaan Oromo,1,-2.1,-2.13,-1.04,1,1,0,12,35,2,1,0,1,1,6,0.6222222447395325,0.4166666865348816,0.75,0.699999988079071,1,1,1,0,1,1,NA,NA,NA,Oromia,10,10,10,10,12,NA,NA,NA,NA,NA,8,1
101045,Male,Oromo,Afaan Oromo,7,0,7,Afaan Oromo,147,4,Afaan Oromo,21,87.5,15,53.57143020629883,Afaan Oromo,1,NA,NA,NA,NA,NA,NA,0,38,2,1,1,0,1,4,0.42500001192092896,0.375,0.5,0.4000000059604645,1,0,1,0,1,1,0,NA,NA,Oromia,8,11,8,11,0,0,0,0,0,0,8,1
101046,Male,Oromo,Amharic,7,0,8,Amharic,175,16,Afaan Oromo,16,66.66666412353516,19,67.85713958740234,Amharic,1,-3.21,-2.15,-2.68,2,1,1,0,45,2,1,1,1,1,7,0.6166666746139526,0.5,0.75,0.6000000238418579,1,1,1,0,1,1,NA,NA,NA,Oromia,12,12,12,12,0,NA,NA,NA,NA,NA,0,1
101047,Male,Amhara,Amharic,7,0,6,Amharic,183,14,Amharic,15,62.5,22,78.57142639160156,Amharic,1,-1.01,-0.89,-0.68,0,0,0,0,59,2,1,1,1,1,3,0.5222222208976746,0.4166666865348816,0.75,0.4000000059604645,1,1,1,0,1,1,NA,NA,NA,Oromia,11,11,11,11,0,NA,NA,NA,NA,NA,0,1
